ID;ID Subjektu;Využití budovy;Kraj;Okres;MČ;Katastrální území;Ulice č.p./č.e.;Město;PSČ;GPS;Vymezené byty;Vlastnictví;Typ budovy;Ochrana
245906;509647206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;Tyršova 645;Neratovice - Neratovice;27711;N 50.2574 E 14.5243;Ne;Ostatní;Cihlový dům;
245908;509587206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;Kojetická 1028;Neratovice - Neratovice;27711;N 50.2555 E 14.5206;Ne;Osobní;Panelový dům;
272803;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 987;Neratovice - Neratovice;27711;N 50.2571 E 14.519;Ne;Osobní;Cihlový dům;
272804;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 996;Neratovice - Neratovice;27711;N 50.2579 E 14.517;Ne;Osobní;Cihlový dům;
272805;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 989;Neratovice - Neratovice;27711;N 50.2573 E 14.5186;Ne;Osobní;Cihlový dům;
272806;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 992;Neratovice - Neratovice;27711;N 50.2575 E 14.5179;Ne;Osobní;Cihlový dům;
272807;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 988;Neratovice - Neratovice;27711;N 50.2572 E 14.5188;Ne;Osobní;Cihlový dům;
272808;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 993;Neratovice - Neratovice;27711;N 50.2576 E 14.5177;Ne;Osobní;Cihlový dům;
272809;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 998;Neratovice - Neratovice;27711;N 50.258 E 14.5166;Ne;Osobní;Cihlový dům;
272810;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 999;Neratovice - Neratovice;27711;N 50.2582 E 14.5164;Ne;Osobní;Cihlový dům;
272811;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 994;Neratovice - Neratovice;27711;N 50.2577 E 14.5175;Ne;Osobní;Cihlový dům;
272812;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 995;Neratovice - Neratovice;27711;N 50.2578 E 14.5173;Ne;Osobní;Cihlový dům;
272813;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 997;Neratovice - Neratovice;27711;N 50.258 E 14.5168;Ne;Osobní;Cihlový dům;
272814;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 1000;Neratovice - Neratovice;27711;N 50.2583 E 14.5162;Ne;Osobní;Cihlový dům;
272815;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 985;Neratovice - Neratovice;27711;N 50.2569 E 14.5194;Ne;Osobní;Cihlový dům;
272843;509930206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;nám. Republiky 986;Neratovice - Neratovice;27711;N 50.257 E 14.5192;Ne;Osobní;Cihlový dům;
278966;206331631;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;Kojetická 1023;Neratovice - Neratovice;27711;N 50.2547 E 14.5213;Ne;Ostatní;Panelový dům;
278967;858842206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;Hrubínova 688;Neratovice - Neratovice;27711;N 50.256 E 14.516;Ne;Osobní;Cihlový dům;
278968;563519206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;Bří Čapků 687;Neratovice - Neratovice;27711;N 50.2561 E 14.5158;Ne;Osobní;Cihlový dům;
279011;919510206;objekt k bydlení;Středočeský;Mělník;Neratovice;Neratovice;Masarykova 585;Neratovice - Neratovice;27711;N 50.2595 E 14.5182;Ne;Osobní;Panelový dům;
239076;1407603208;bytový dům;Středočeský;Nymburk;Nymburk;Drahelice;Kostomlátecká 49/52;Nymburk - Drahelice;28802;N 50.1739 E 15.005;Ne;Osobní;Panelový dům;
239077;44209472010;bytový dům;Středočeský;Nymburk;Nymburk;Drahelice;Kostomlátecká 8/14;Nymburk - Drahelice;28802;N 50.1756 E 15.0117;Ne;Osobní;Cihlový dům;
236301;29156386010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Vorlíčkova 1008/1;Nymburk - Nymburk;28802;N 50.1855 E 15.0356;Ne;Ostatní;Cihlový dům;
238678;831689208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Resslova 974/2;Nymburk - Nymburk;28802;N 50.1887 E 15.0429;Ne;Osobní;Cihlový dům;
238688;42796497010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Za Dráhou 455/14;Nymburk - Nymburk;28802;N 50.1891 E 15.0332;Ne;Ostatní;Cihlový dům;
238690;1495864208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Zámečnická 2094;Nymburk - Nymburk;28802;N 50.1937 E 15.0391;Ne;Osobní;Panelový dům;
238733;830139208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Komenského 702/22;Nymburk - Nymburk;28802;N 50.1905 E 15.0387;Ne;Osobní;Cihlový dům;
238748;1556955208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Purkyňova 1155/1A;Nymburk - Nymburk;28802;N 50.1837 E 15.0349;Ne;Osobní;Panelový dům;
238749;1470763208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Za Žofínem 1710/9;Nymburk - Nymburk;28802;N 50.1816 E 15.0423;Ne;Osobní;Panelový dům;
238750;1488392208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Početky 1732;Nymburk - Nymburk;28802;N 50.1793 E 15.0438;Ne;Osobní;Panelový dům;
238756;31941745010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Tyršova 1877/40;Nymburk - Nymburk;28802;N 50.183 E 15.0309;Ne;Osobní;Cihlový dům;
238757;31941745010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Tyršova 1878/42;Nymburk - Nymburk;28802;N 50.183 E 15.0309;Ne;Osobní;Cihlový dům;
238758;982492208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Růžáku 1879;Nymburk - Nymburk;28802;N 50.1833 E 15.0306;Ne;Osobní;Cihlový dům;
238759;982492208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Růžáku 1880/50;Nymburk - Nymburk;28802;N 50.1833 E 15.0306;Ne;Osobní;Cihlový dům;
238760;43046640010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Josefa Mánesa 1883;Nymburk - Nymburk;28802;N 50.1872 E 15.027;Ne;Osobní;Panelový dům;
238761;43046640010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Josefa Mánesa 1884;Nymburk - Nymburk;28802;N 50.1872 E 15.027;Ne;Osobní;Panelový dům;
238762;43046640010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Josefa Mánesa 1885;Nymburk - Nymburk;28802;N 50.1872 E 15.027;Ne;Osobní;Panelový dům;
238764;43046640010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Josefa Mánesa 1887;Nymburk - Nymburk;28802;N 50.1872 E 15.027;Ne;Osobní;Panelový dům;
238765;705213303;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Mikoláše Alše 1893;Nymburk - Nymburk;28802;N 50.1865 E 15.0276;Ne;Osobní;Panelový dům;
238766;705213303;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Mikoláše Alše 1894;Nymburk - Nymburk;28802;N 50.1865 E 15.0276;Ne;Osobní;Panelový dům;
238768;705213303;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Mikoláše Alše 1896;Nymburk - Nymburk;28802;N 50.1865 E 15.0276;Ne;Osobní;Panelový dům;
238769;705213303;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Mikoláše Alše 1897;Nymburk - Nymburk;28802;N 50.1865 E 15.0276;Ne;Osobní;Panelový dům;
238770;810527208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Mládežnická 1942;Nymburk - Nymburk;28802;N 50.1838 E 15.029;Ne;Osobní;Panelový dům;
238772;1280585805;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Jurije Gagarina 1945;Nymburk - Nymburk;28802;N 50.184 E 15.0283;Ne;Osobní;Panelový dům;
238773;1090618208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Početky 1946;Nymburk - Nymburk;28802;N 50.1794 E 15.0445;Ne;Osobní;Panelový dům;
238777;1463129208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Labská 1969/2;Nymburk - Nymburk;28802;N 50.1823 E 15.0321;Ne;Osobní;Panelový dům;
238778;1449837208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlabačova 2004;Nymburk - Nymburk;28802;N 50.1818 E 15.045;Ne;Osobní;Panelový dům;
238779;1516994208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlabačova 2006;Nymburk - Nymburk;28802;N 50.1818 E 15.0457;Ne;Osobní;Panelový dům;
238780;1155599208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlabačova 2005;Nymburk - Nymburk;28802;N 50.182 E 15.0454;Ne;Osobní;Panelový dům;
238781;4268609101;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlabačova 2015;Nymburk - Nymburk;28802;N 50.1811 E 15.046;Ne;Osobní;Panelový dům;
238783;817465208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlabačova 2016;Nymburk - Nymburk;28802;N 50.1812 E 15.046;Ne;Osobní;Panelový dům;
238784;827202208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlabačova 2017;Nymburk - Nymburk;28802;N 50.1814 E 15.0459;Ne;Osobní;Panelový dům;
238786;1414980208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlabačova 2018;Nymburk - Nymburk;28802;N 50.1816 E 15.0459;Ne;Osobní;Panelový dům;
238789;44719656010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Okružní 2049;Nymburk - Nymburk;28802;N 50.1843 E 15.0272;Ne;Osobní;Panelový dům;
238791;45396763010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Okružní 2051;Nymburk - Nymburk;28802;N 50.184 E 15.0273;Ne;Osobní;Panelový dům;
238792;947497208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Okružní 2054;Nymburk - Nymburk;28802;N 50.1835 E 15.0281;Ne;Osobní;Panelový dům;
238793;947497208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Okružní 2055;Nymburk - Nymburk;28802;N 50.1835 E 15.0281;Ne;Osobní;Panelový dům;
238794;705373207;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlabačova 2091;Nymburk - Nymburk;28802;N 50.1814 E 15.0469;Ne;Osobní;Panelový dům;
238796;811655208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlabačova 2093;Nymburk - Nymburk;28802;N 50.1816 E 15.0472;Ne;Osobní;Panelový dům;
238797;44639403010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sadová 2105;Nymburk - Nymburk;28802;N 50.1896 E 15.0309;Ne;Osobní;Panelový dům;
238798;44639403010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sadová 2106;Nymburk - Nymburk;28802;N 50.1896 E 15.0309;Ne;Osobní;Panelový dům;
238799;44639403010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sadová 2107;Nymburk - Nymburk;28802;N 50.1896 E 15.0309;Ne;Osobní;Panelový dům;
238800;1478612208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sadová 2110;Nymburk - Nymburk;28802;N 50.1905 E 15.0303;Ne;Osobní;Panelový dům;
238801;1478612208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sadová 2111;Nymburk - Nymburk;28802;N 50.1905 E 15.0303;Ne;Osobní;Panelový dům;
238803;42072865010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sadová 2115;Nymburk - Nymburk;28802;N 50.1918 E 15.0301;Ne;Osobní;Panelový dům;
238806;46997462010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sadová 2118;Nymburk - Nymburk;28802;N 50.192 E 15.0303;Ne;Osobní;Panelový dům;
238808;1507302208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sadová 2122;Nymburk - Nymburk;28802;N 50.1904 E 15.0309;Ne;Osobní;Panelový dům;
238810;22943815010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Růžová 2123;Nymburk - Nymburk;28802;N 50.1908 E 15.0319;Ne;Osobní;Panelový dům;
238811;22943815010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Růžová 2124;Nymburk - Nymburk;28802;N 50.1908 E 15.0319;Ne;Osobní;Panelový dům;
238812;22943815010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Růžová 2125;Nymburk - Nymburk;28802;N 50.1908 E 15.0319;Ne;Osobní;Panelový dům;
238815;45396771010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Topolová 2128;Nymburk - Nymburk;28802;N 50.1907 E 15.0323;Ne;Osobní;Panelový dům;
238816;831569208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Šeříková 2129;Nymburk - Nymburk;28802;N 50.1903 E 15.0313;Ne;Osobní;Panelový dům;
238817;831569208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Šeříková 2130;Nymburk - Nymburk;28802;N 50.1903 E 15.0313;Ne;Osobní;Panelový dům;
238818;831569208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Šeříková 2131;Nymburk - Nymburk;28802;N 50.1903 E 15.0313;Ne;Osobní;Panelový dům;
238821;22343973010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Růžová 2142;Nymburk - Nymburk;28802;N 50.1912 E 15.0311;Ne;Osobní;Panelový dům;
238822;22343973010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Růžová 2143;Nymburk - Nymburk;28802;N 50.1912 E 15.0311;Ne;Osobní;Panelový dům;
238823;22343973010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Růžová 2144;Nymburk - Nymburk;28802;N 50.1912 E 15.0311;Ne;Osobní;Panelový dům;
238825;40288004010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Topolová 2150;Nymburk - Nymburk;28802;N 50.1929 E 15.032;Ne;Osobní;Panelový dům;
238826;996031208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Starého Labe 2154;Nymburk - Nymburk;28802;N 50.1824 E 15.0444;Ne;Osobní;Panelový dům;
238827;996031208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Starého Labe 2155;Nymburk - Nymburk;28802;N 50.1824 E 15.0444;Ne;Osobní;Panelový dům;
238829;996031208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Starého Labe 2157;Nymburk - Nymburk;28802;N 50.1824 E 15.0444;Ne;Osobní;Panelový dům;
238832;832534208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Zbožská 2170;Nymburk - Nymburk;28802;N 50.1902 E 15.0252;Ne;Osobní;Panelový dům;
238833;42248271010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Zbožská 2171;Nymburk - Nymburk;28802;N 50.1901 E 15.0259;Ne;Osobní;Panelový dům;
238835;1486211208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Ke Strouze 2173;Nymburk - Nymburk;28802;N 50.19 E 15.0265;Ne;Osobní;Panelový dům;
238837;1262693208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Petra Bezruče 744/8;Nymburk - Nymburk;28802;N 50.1927 E 15.046;Ne;Osobní;Cihlový dům;
238840;853780208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Dlouhá třída 84/43;Nymburk - Nymburk;28802;N 50.1875 E 15.0438;Ne;Osobní;Cihlový dům;
238849;40582999010;rodinný dům;Středočeský;Nymburk;Nymburk;Nymburk;Boleslavská třída 956/22;Nymburk - Nymburk;28802;N 50.1897 E 15.0368;Ne;Osobní;Cihlový dům;
238851;788649208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Boleslavská třída 1765;Nymburk - Nymburk;28802;N 50.1985 E 15.0383;Ne;Ostatní;Cihlový dům;
238863;44329337010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;28. října 1758/1;Nymburk - Nymburk;28802;N 50.191 E 15.0403;Ne;Osobní;Cihlový dům;
238865;28523986010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Jičínská 1091/1;Nymburk - Nymburk;28802;N 50.1884 E 15.0342;Ne;Osobní;Cihlový dům;
238866;862710208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Nádraží 1766/6;Nymburk - Nymburk;28802;N 50.1924 E 15.0452;Ne;Osobní;Cihlový dům;
238867;1542601208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Na Rejdišti 1757/9;Nymburk - Nymburk;28802;N 50.1874 E 15.0448;Ne;Osobní;Cihlový dům;
238868;1116044208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Palackého třída 1138/68;Nymburk - Nymburk;28802;N 50.191 E 15.0443;Ne;Osobní;Cihlový dům;
238869;852246208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Palackého třída 43/2;Nymburk - Nymburk;28802;N 50.186 E 15.0424;Ne;Osobní;Cihlový dům;
238870;1511643208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Maršála Koněva 1987;Nymburk - Nymburk;28802;N 50.1908 E 15.0505;Ne;Osobní;Cihlový dům;
238871;1493058208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Jízdecká 344/10;Nymburk - Nymburk;28802;N 50.1874 E 15.0414;Ne;Osobní;Cihlový dům;
238872;1560253208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Komenského 571/2;Nymburk - Nymburk;28802;N 50.1906 E 15.0438;Ne;Osobní;Cihlový dům;
238873;510888735;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Palackého třída 251/55;Nymburk - Nymburk;28802;N 50.1901 E 15.0439;Ne;Osobní;Cihlový dům;
238879;830139208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Palackého třída 79/42;Nymburk - Nymburk;28802;N 50.1876 E 15.0442;Ne;Osobní;Cihlový dům;
238882;1529610208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;V Kolonii 405/2;Nymburk - Nymburk;28802;N 50.1921 E 15.0437;Ne;Osobní;Cihlový dům;
238883;44670450010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Palackého třída 407/71;Nymburk - Nymburk;28802;N 50.1929 E 15.0441;Ne;Osobní;Cihlový dům;
238884;4329140101;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Boleslavská třída 416/17;Nymburk - Nymburk;28802;N 50.1893 E 15.0364;Ne;Osobní;Cihlový dům;
238886;1005273208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Lipová 686/6;Nymburk - Nymburk;28802;N 50.1826 E 15.0287;Ne;Osobní;Cihlový dům;
238889;872912208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Husova 993/14;Nymburk - Nymburk;28802;N 50.1923 E 15.0374;Ne;Osobní;Cihlový dům;
238890;874352208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;V Kolonii 1016/11;Nymburk - Nymburk;28802;N 50.1929 E 15.0379;Ne;Osobní;Cihlový dům;
238895;29156386010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;;;;N 50.1855 E 15.0358;Ne;Osobní;Cihlový dům;
238896;33732558010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Park v Kolonii 1010;Nymburk - Nymburk;28802;N 50.1924 E 15.0371;Ne;Osobní;Cihlový dům;
238897;33732558010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Park v Kolonii 1011;Nymburk - Nymburk;28802;N 50.1924 E 15.0371;Ne;Osobní;Cihlový dům;
238907;1504959208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Na Rejdišti 1755/13;Nymburk - Nymburk;28802;N 50.1877 E 15.0446;Ne;Osobní;Cihlový dům;
238908;859943208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Na Rejdišti 1756/11;Nymburk - Nymburk;28802;N 50.1876 E 15.0448;Ne;Osobní;Cihlový dům;
238909;1071749208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Resslova 1761/26;Nymburk - Nymburk;28802;N 50.1915 E 15.0427;Ne;Osobní;Cihlový dům;
238910;1071749208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Resslova 1762/28;Nymburk - Nymburk;28802;N 50.1915 E 15.0427;Ne;Osobní;Cihlový dům;
238912;973679208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Velké Valy 1852/4;Nymburk - Nymburk;28802;N 50.189 E 15.0438;Ne;Osobní;Cihlový dům;
238913;973679208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Velké Valy 1853/2;Nymburk - Nymburk;28802;N 50.189 E 15.0438;Ne;Osobní;Cihlový dům;
238915;1283286208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sadová 2134;Nymburk - Nymburk;28802;N 50.1914 E 15.0308;Ne;Osobní;Panelový dům;
238916;1231552208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Topolová 2139;Nymburk - Nymburk;28802;N 50.1915 E 15.0322;Ne;Osobní;Panelový dům;
238917;1231552208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Topolová 2140;Nymburk - Nymburk;28802;N 50.1915 E 15.0322;Ne;Osobní;Panelový dům;
238918;870475208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Jasmínová 2145;Nymburk - Nymburk;28802;N 50.1922 E 15.0318;Ne;Osobní;Panelový dům;
238919;870475208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Jasmínová 2146;Nymburk - Nymburk;28802;N 50.1922 E 15.0318;Ne;Osobní;Panelový dům;
238921;1569460208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Topolová 2148;Nymburk - Nymburk;28802;N 50.1925 E 15.0318;Ne;Osobní;Panelový dům;
238922;28970100010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Topolová 2151;Nymburk - Nymburk;28802;N 50.1932 E 15.0321;Ne;Osobní;Panelový dům;
238923;28970100010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Topolová 2152;Nymburk - Nymburk;28802;N 50.1932 E 15.0321;Ne;Osobní;Panelový dům;
238927;831784208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Boleslavská třída 429/27;Nymburk - Nymburk;28802;N 50.19 E 15.0363;Ne;Osobní;Cihlový dům;
238928;807345208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Tyršova 1699/27;Nymburk - Nymburk;28802;N 50.1838 E 15.0364;Ne;Osobní;Panelový dům;
238929;3639707101;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Soudní 37/5;Nymburk - Nymburk;28802;N 50.1855 E 15.0428;Ne;Osobní;Cihlový dům;
238931;1139781208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Masarykova 857/22;Nymburk - Nymburk;28802;N 50.1908 E 15.0459;Ne;Osobní;Cihlový dům;
238932;830029208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Palackého třída 126/1;Nymburk - Nymburk;28802;N 50.1861 E 15.0419;Ne;Osobní;Cihlový dům;
238933;719160207;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Boleslavská třída 930/28;Nymburk - Nymburk;28802;N 50.1901 E 15.0368;Ne;Osobní;Cihlový dům;
238937;1460698208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Tyršova 233/18;Nymburk - Nymburk;28802;N 50.184 E 15.0361;Ne;Ostatní;Cihlový dům;
238938;1506751211;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;V Kolonii 983/1;Nymburk - Nymburk;28802;N 50.1925 E 15.0397;Ne;Osobní;Cihlový dům;
238940;830224208;rodinný dům;Středočeský;Nymburk;Nymburk;Nymburk;V Kolonii 986/7;Nymburk - Nymburk;28802;N 50.1927 E 15.0387;Ne;Osobní;Cihlový dům;
238941;1145837208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;V Kolonii 984/3;Nymburk - Nymburk;28802;N 50.1926 E 15.0394;Ne;Osobní;Cihlový dům;
238942;4411376101;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Komenského 252/1;Nymburk - Nymburk;28802;N 50.1904 E 15.0437;Ne;Osobní;Cihlový dům;
239019;869538208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Za Žofínem 1698/11;Nymburk - Nymburk;28802;N 50.1813 E 15.0428;Ne;Osobní;Panelový dům;
239020;830176208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Maršála Koněva 1681/34;Nymburk - Nymburk;28802;N 50.1901 E 15.0524;Ne;Osobní;Cihlový dům;
239021;4627261101;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Poděbradská 1760/12;Nymburk - Nymburk;28802;N 50.1874 E 15.051;Ne;Osobní;Cihlový dům;
239024;34973385010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Bedřicha Smetany 1835/2;Nymburk - Nymburk;28802;N 50.1897 E 15.0434;Ne;Osobní;Cihlový dům;
239027;47540378010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Početky 1948;Nymburk - Nymburk;28802;N 50.1792 E 15.0431;Ne;Osobní;Panelový dům;
239029;872219208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Letců R. A. F. 1933;Nymburk - Nymburk;28802;N 50.1874 E 15.0254;Ne;Osobní;Panelový dům;
239030;1137530208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Pražská 2065/21;Nymburk - Nymburk;28802;N 50.1769 E 15.0368;Ne;Osobní;Panelový dům;
239032;1246088208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Maršála Koněva 888/32;Nymburk - Nymburk;28802;N 50.1901 E 15.052;Ne;Osobní;Cihlový dům;
239035;811383208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Sportovní 1706;Nymburk - Nymburk;28802;N 50.1771 E 15.0594;Ne;Osobní;Panelový dům;
239036;45707962010;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Zámečnická 411/3;Nymburk - Nymburk;28802;N 50.1926 E 15.0431;Ne;Osobní;Cihlový dům;
239050;854731208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Poděbradská 1073/31;Nymburk - Nymburk;28802;N 50.1879 E 15.0544;Ne;Osobní;Cihlový dům;
239055;864137208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Slepá 1963;Nymburk - Nymburk;28802;N 50.1811 E 15.0432;Ne;Osobní;Panelový dům;
239063;817822208;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;Masarykova 1767/37;Nymburk - Nymburk;28802;N 50.1924 E 15.0455;Ne;Osobní;Cihlový dům;
239064;724707207;bytový dům;Středočeský;Nymburk;Nymburk;Nymburk;U Nádraží 1806/4;Nymburk - Nymburk;28802;N 50.1924 E 15.0449;Ne;Osobní;Cihlový dům;
